baseMean,log2FoldChange,padj,seed_ortholog,evalue,evalue,score,score,eggNOG_OGs,max_annot_lvl,COG_category,Description,Preferred_name,GOs,EC,KEGG_ko,KO definition,KEGG_Pathway,significant
41.9072692011698,6.0523375702336,0.0002509943641507,203124.Tery_4351,,2.1699999999999997e-180,150.2,526.0,"COG0515@1|root,COG1262@1|root,COG0515@2|Bacteria,COG1262@2|Bacteria,1FZWQ@1117|Cyanobacteria,1HHTJ@1150|Oscillatoriales",1117|Cyanobacteria,KLT,PFAM Protein kinase,-,-,-,-,toxoflavin biosynthesis protein ToxD,-,Significant
264.365573522244,6.05560624315716,6.7557825172537e-13,203124.Tery_1500,,2.73e-141,,402.0,"COG2931@1|root,COG2931@2|Bacteria,1G72Z@1117|Cyanobacteria",1117|Cyanobacteria,Q,calcium- and calmodulin-responsive adenylate cyclase activity,-,-,-,-,,-,Significant
9.03838082685195,6.05737648809609,0.0378143069423843,203124.Tery_2136,,1.23e-14,,72.4,"COG1262@1|root,COG1262@2|Bacteria",2|Bacteria,T,PFAM Formylglycine-generating sulfatase enzyme,-,-,-,-,,-,Significant
177.865459702458,6.06186572345478,9.44152478690177e-12,203124.Tery_2254,,4.17e-190,220.2,527.0,"COG0121@1|root,COG0121@2|Bacteria,1G0IW@1117|Cyanobacteria,1H8ME@1150|Oscillatoriales",1117|Cyanobacteria,S,TIGRFAM TIGR03442 family protein,-,"GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0006518,GO:0006575,GO:0006749,GO:0006751,GO:0006790,GO:0006807,GO:0008150,GO:0008152,GO:0009056,GO:0009987,GO:0032991,GO:0034641,GO:0042219,GO:0043171,GO:0043603,GO:0044237,GO:0044248,GO:0044273,GO:0044424,GO:0044464,GO:0051186,GO:0051187,GO:0061672,GO:0071704,GO:1901564,GO:1901565,GO:1901575,GO:1902494,GO:1905368",-,-,glutamine amidotransferase,-,Significant
9.06782673629955,6.06203917192902,0.0374823518373177,203124.Tery_1772,,2.78e-11,,64.3,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
158.22280300183,6.0664750753671,3.41351107833475e-07,4641.GSMUA_Achr9P17460_001,1.17e-158,3.36e-15,,80.1,"COG0115@1|root,KOG0975@2759|Eukaryota,37P5K@33090|Viridiplantae,3G79E@35493|Streptophyta,3KUE5@4447|Liliopsida",35493|Streptophyta,E,Amino-transferase class IV,-,-,-,-,,-,Significant
344.49142766781,6.0671184728689,8.46531095093545e-12,203124.Tery_1654,,0.0,78.3,1188.0,"COG0699@1|root,COG0699@2|Bacteria,1G0C6@1117|Cyanobacteria,1HDQI@1150|Oscillatoriales",1117|Cyanobacteria,S,Dynamin family,-,-,-,-,mitofusin 1 [EC:3.6.5.-],-,Significant
9.10341317098989,6.06790787400165,0.0498640645964744,203124.Tery_1772,,7.63e-18,,82.4,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
9.11208128132142,6.06899920385671,0.0382294420226639,203124.Tery_1716,,0.000516,182.3,47.0,"COG0457@1|root,COG0457@2|Bacteria,1G1QI@1117|Cyanobacteria",1117|Cyanobacteria,F,PFAM Tetratricopeptide repeat,-,-,-,-,nephrocystin-3,-,Significant
9.11856452996603,6.07022207521538,0.0391598169930733,203124.Tery_1906,,1.71e-16,,77.8,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
9.12637583179288,6.07134730832076,0.0365698550231968,203124.Tery_3869,,8.59e-19,,84.7,"COG1672@1|root,COG2319@1|root,COG4249@1|root,COG1672@2|Bacteria,COG2319@2|Bacteria,COG4249@2|Bacteria,1FZVW@1117|Cyanobacteria,1H7FN@1150|Oscillatoriales",1117|Cyanobacteria,KLT,"WD domain, G-beta repeat",-,-,2.7.11.1,ko:K12132,,-,Significant
15.4212062331678,6.08285967911214,0.0029414519995259,203124.Tery_2050,,7.32e-08,,58.9,"COG0265@1|root,COG0265@2|Bacteria",2|Bacteria,O,serine-type endopeptidase activity,-,-,"2.7.11.1,3.4.21.107","ko:K04771,ko:K07090,ko:K14949",,"ko01503,ko02020,ko05152,map01503,map02020,map05152",Significant
9.19981924371096,6.08287805656885,0.0358075164654218,203124.Tery_1906,,1.12e-11,,65.9,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
9.21402811333195,6.08521000681683,0.0363382512475173,203124.Tery_0657,,1.04e-14,,74.7,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
9.22072556410273,6.08637607251324,0.0465784159714461,203124.Tery_1716,,2.34e-11,71.3,62.8,"COG0457@1|root,COG0457@2|Bacteria,1G1QI@1117|Cyanobacteria",1117|Cyanobacteria,F,PFAM Tetratricopeptide repeat,-,-,-,-,nephrocystin-3,-,Significant
2013.61267762206,6.09049019881609,9.87534551184734e-35,203124.Tery_2038,4.51e-318,7.89e-313,41.8,874.0,"COG0823@1|root,COG2340@1|root,COG0823@2|Bacteria,COG2340@2|Bacteria,1G5ME@1117|Cyanobacteria",1117|Cyanobacteria,U,PFAM Cysteine-rich secretory protein family,-,-,-,-,integrin alpha FG-GAP repeat containing protein 1,-,Significant
9.25102828205501,6.09091111612429,0.0349250661621387,203124.Tery_3497,,6.6e-55,,190.0,"COG0457@1|root,COG4995@1|root,COG0457@2|Bacteria,COG4995@2|Bacteria,1G1QI@1117|Cyanobacteria,1H7BP@1150|Oscillatoriales",1117|Cyanobacteria,NU,TPR repeat,-,-,-,-,,-,Significant
9.2503856756765,6.09095322074762,0.0388024599944012,203124.Tery_1906,,3.97e-05,,45.4,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
855.241033427931,6.09206550999549,1.75255192245996e-09,388467.A19Y_3484,6.29e-112,1.0599999999999999e-90,,280.0,"COG0500@1|root,COG2226@2|Bacteria,1G3XI@1117|Cyanobacteria,1HASZ@1150|Oscillatoriales",1117|Cyanobacteria,Q,methyltransferase,-,-,-,-,,-,Significant
9.26489442827413,6.09324183294488,0.041210659532051,203124.Tery_1772,,1.42e-11,,65.1,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
683.7728373819,6.09660572694881,2.04512067438344e-20,203124.Tery_4498,2.9099999999999997e-264,5.6e-258,115.9,741.0,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,solute carrier family 8 (sodium/calcium exchanger),"ko02024,map02024",Significant
9.31627482831912,6.10120799382086,0.0391598169930733,203124.Tery_3470,,3.46e-14,,71.6,"COG2373@1|root,COG2911@1|root,COG2931@1|root,COG5625@1|root,COG2373@2|Bacteria,COG2911@2|Bacteria,COG2931@2|Bacteria,COG5625@2|Bacteria,1G0DX@1117|Cyanobacteria,1H8AY@1150|Oscillatoriales",1117|Cyanobacteria,Q,COG2931 RTX toxins and related Ca2 -binding,-,-,-,-,,-,Significant
45.1059265609724,6.10273475378331,1.43780487410298e-06,402777.KB235904_gene4177,,3.64e-10,,58.9,"COG3411@1|root,COG3411@2|Bacteria,1G5V6@1117|Cyanobacteria,1HB4W@1150|Oscillatoriales",1117|Cyanobacteria,C,Ferredoxin,-,-,-,-,,-,Significant
9.34589209946766,6.10572793983171,0.0351631235523667,203124.Tery_1772,,2.31e-12,45.1,68.6,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,enediyne biosynthesis protein E4,"ko02024,map02024",Significant
64.9328531342473,6.10963455424794,0.0001144003255126,203124.Tery_0287,1.54e-56,3.32e-52,,164.0,"COG2405@1|root,COG2405@2|Bacteria,1GGKR@1117|Cyanobacteria,1HGNT@1150|Oscillatoriales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
9.4054693651666,6.11468461725248,0.0358955683044423,203124.Tery_4117,,1.87e-20,,86.7,"COG4970@1|root,COG4970@2|Bacteria,1GQ0M@1117|Cyanobacteria,1HHUQ@1150|Oscillatoriales",1117|Cyanobacteria,NU,Tfp pilus assembly protein FimT,-,-,-,-,,-,Significant
9.4346582320628,6.11918429376729,0.0341732736217122,203124.Tery_3470,,7.58e-22,,94.4,"COG2373@1|root,COG2911@1|root,COG2931@1|root,COG5625@1|root,COG2373@2|Bacteria,COG2911@2|Bacteria,COG2931@2|Bacteria,COG5625@2|Bacteria,1G0DX@1117|Cyanobacteria,1H8AY@1150|Oscillatoriales",1117|Cyanobacteria,Q,COG2931 RTX toxins and related Ca2 -binding,-,-,-,-,,-,Significant
9.46380425853377,6.12367415983604,0.0328016628575149,203124.Tery_0703,,7.63e-10,,58.9,"COG0489@1|root,COG0489@2|Bacteria",2|Bacteria,D,protein tyrosine kinase activity,wzc,-,-,ko:K16692,,-,Significant
9.47848437283234,6.12590607951742,0.032719797177733,203124.Tery_3470,,1.5799999999999998e-23,,99.0,"COG2373@1|root,COG2911@1|root,COG2931@1|root,COG5625@1|root,COG2373@2|Bacteria,COG2911@2|Bacteria,COG2931@2|Bacteria,COG5625@2|Bacteria,1G0DX@1117|Cyanobacteria,1H8AY@1150|Oscillatoriales",1117|Cyanobacteria,Q,COG2931 RTX toxins and related Ca2 -binding,-,-,-,-,,-,Significant
9.49200779564959,6.12819776513864,0.0406122286187924,63737.Npun_R5442,,2.53e-05,,45.8,"2DBFF@1|root,2Z8YA@2|Bacteria,1G2KB@1117|Cyanobacteria,1HPNV@1161|Nostocales",1117|Cyanobacteria,L,"PFAM transposase, IS4 family protein",-,-,-,-,,-,Significant
342.040482131831,6.12853031499653,1.38407101329343e-18,203124.Tery_3870,,6.59e-69,,211.0,"2CN9G@1|root,32SGI@2|Bacteria,1G7ZY@1117|Cyanobacteria,1HDME@1150|Oscillatoriales",1117|Cyanobacteria,-,-,-,-,-,-,,-,Significant
26.9974512837659,6.12892260629848,0.0007580059374844,203124.Tery_1772,,1.97e-77,,256.0,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
2162.13765897054,6.1301521305753,6.14332372536237e-33,203124.Tery_0715,3.7100000000000005e-110,0.0,1723.2,2346.0,"COG0840@1|root,COG2203@1|root,COG0840@2|Bacteria,COG2203@2|Bacteria,1G07J@1117|Cyanobacteria,1H7EI@1150|Oscillatoriales",1117|Cyanobacteria,T,Methyl-accepting chemotaxis protein (MCP) signaling domain,-,-,-,"ko:K02660,ko:K11525",methyl-accepting chemotaxis protein PixJ,"ko02020,ko02025,map02020,map02025",Significant
9.52252471572804,6.13258129866054,0.0324925985898287,203124.Tery_0122,,2.71e-09,,57.0,"COG0438@1|root,COG0457@1|root,COG4421@1|root,COG0438@2|Bacteria,COG0457@2|Bacteria,COG4421@2|Bacteria,1G2V7@1117|Cyanobacteria,1H9R5@1150|Oscillatoriales",1117|Cyanobacteria,G,TPR repeat Sel1-like repeat Tetratricopeptide TPR_3 Tetratricopeptide TPR_2,-,-,-,-,,-,Significant
9.52917932607359,6.13374078515612,0.032719797177733,203124.Tery_4351,,1.54e-33,,128.0,"COG0515@1|root,COG1262@1|root,COG0515@2|Bacteria,COG1262@2|Bacteria,1FZWQ@1117|Cyanobacteria,1HHTJ@1150|Oscillatoriales",1117|Cyanobacteria,KLT,PFAM Protein kinase,-,-,-,-,,-,Significant
640.859261695637,6.13714346589017,1.73658000761042e-08,203124.Tery_2809,1.02e-141,1.5e-137,434.6,429.0,"COG0457@1|root,COG0457@2|Bacteria,1G135@1117|Cyanobacteria,1H84Z@1150|Oscillatoriales",1117|Cyanobacteria,U,Tetratricopeptide repeat,-,-,-,-,G-protein signaling modulator 2,-,Significant
9.58094528994568,6.1414559406448,0.0310559379930995,203124.Tery_0271,,7.48e-13,86.4,72.0,"COG1357@1|root,COG5635@1|root,COG1357@2|Bacteria,COG5635@2|Bacteria,1G3AI@1117|Cyanobacteria,1H7B7@1150|Oscillatoriales",1117|Cyanobacteria,T,Pentapeptide repeat protein,-,-,-,-,secreted effector protein PipB2,-,Significant
9.59523984041714,6.14368861767791,0.0314979549632194,203124.Tery_1773,,4.99e-13,,67.8,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
34.7827552993745,6.14647436612841,0.0005242655839022,203124.Tery_3175,,4.48e-05,,42.7,"COG3415@1|root,COG3415@2|Bacteria",2|Bacteria,L,Transposase,-,-,-,-,,-,Significant
9.61704580973882,6.14700235120996,0.0324336020084823,203124.Tery_2136,,5.31e-22,,94.0,"COG1262@1|root,COG1262@2|Bacteria",2|Bacteria,T,PFAM Formylglycine-generating sulfatase enzyme,-,-,-,-,,-,Significant
9.62494279241614,6.14806276713997,0.0306047587124806,203124.Tery_0657,,2.69e-05,,46.2,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
9.63928018331284,6.15028245262933,0.0307308104370601,203124.Tery_1906,,3.38e-13,,69.3,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
9.64619183620979,6.15140165528379,0.0339443786115389,203124.Tery_4226,7.77e-254,2.76e-248,68.0,682.0,"COG3335@1|root,COG3415@1|root,COG3335@2|Bacteria,COG3415@2|Bacteria,1G4QD@1117|Cyanobacteria,1H88T@1150|Oscillatoriales",1117|Cyanobacteria,L,L COG3335 Transposase and inactivated derivatives,-,-,-,"ko:K07494,ko:K07499",putative transposase,-,Significant
9.66769792255483,6.15467966629816,0.0457137841661576,163908.KB235896_gene73,1.45e-49,9.33e-21,,84.0,"COG3415@1|root,COG3415@2|Bacteria,1G97I@1117|Cyanobacteria,1HPPY@1161|Nostocales",1117|Cyanobacteria,L,Helix-turn-helix domain,-,-,-,-,,-,Significant
48.4069065626599,6.15585360138268,0.0001817300698958,203124.Tery_4625,,1.65e-19,,86.7,"COG1672@1|root,COG2319@1|root,COG4249@1|root,COG1672@2|Bacteria,COG2319@2|Bacteria,COG4249@2|Bacteria,1FZVW@1117|Cyanobacteria,1H7FN@1150|Oscillatoriales",1117|Cyanobacteria,KLT,"WD domain, G-beta repeat",-,-,2.7.11.1,ko:K12132,,-,Significant
9.72736086910425,6.16338000492656,0.0295033985853468,203124.Tery_1773,,4.0400000000000005e-27,,108.0,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
9.74980944480444,6.16660472405784,0.030166054960982,203124.Tery_1772,,8.830000000000001e-58,,199.0,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
186.59901436165,6.17068127449025,7.0084400724574e-10,203124.Tery_2420,,7.82e-50,,162.0,"2DKZR@1|root,3116D@2|Bacteria",2|Bacteria,-,-,-,-,-,-,,-,Significant
9.78569576247141,6.17207156619621,0.0301519812529877,203124.Tery_3101,1.48e-44,4.28e-51,,161.0,"COG3335@1|root,COG3335@2|Bacteria",2|Bacteria,L,DDE superfamily endonuclease,-,-,-,-,,-,Significant
27.8335323519805,6.17661438659352,0.0004989346793441,203124.Tery_0481,,4.34e-08,162.3,59.7,"COG0438@1|root,COG0457@1|root,COG0859@1|root,COG0438@2|Bacteria,COG0457@2|Bacteria,COG0859@2|Bacteria,1G193@1117|Cyanobacteria,1H799@1150|Oscillatoriales",1117|Cyanobacteria,M,Tetratricopeptide repeat,-,-,-,-,protein O-GlcNAc transferase [EC:2.4.1.255],-,Significant
9.82252456949353,6.17745394289949,0.028836199261083,203124.Tery_0601,,3.26e-12,,68.2,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
45.8449385712137,6.17780693569223,8.77809666626368e-05,203124.Tery_4340,3.27e-62,1.73e-58,,182.0,"COG3385@1|root,COG3385@2|Bacteria,1GF0N@1117|Cyanobacteria",1117|Cyanobacteria,L,transposase activity,-,-,-,-,,-,Significant
9.84480178349279,6.1806600181505,0.0281602055057544,203124.Tery_0122,,1.18e-11,,63.9,"COG0438@1|root,COG0457@1|root,COG4421@1|root,COG0438@2|Bacteria,COG0457@2|Bacteria,COG4421@2|Bacteria,1G2V7@1117|Cyanobacteria,1H9R5@1150|Oscillatoriales",1117|Cyanobacteria,G,TPR repeat Sel1-like repeat Tetratricopeptide TPR_3 Tetratricopeptide TPR_2,-,-,-,-,,-,Significant
579.44852301552,6.1819593930114,1.1118698317493901e-14,203124.Tery_0405,0.0,0.0,169.9,1031.0,"COG2931@1|root,COG2931@2|Bacteria,1G6I0@1117|Cyanobacteria,1HB7N@1150|Oscillatoriales",1117|Cyanobacteria,Q,Haemolysin-type calcium-binding repeat (2 copies),-,-,-,-,serralysin [EC:3.4.24.40],-,Significant
144.829810508858,6.18358812066209,6.06360134124504e-09,203124.Tery_1102,,2.94e-54,,189.0,"COG0457@1|root,COG4995@1|root,COG0457@2|Bacteria,COG4995@2|Bacteria,1G1QI@1117|Cyanobacteria,1H7BP@1150|Oscillatoriales",1117|Cyanobacteria,NU,TPR repeat,-,-,-,-,,-,Significant
9.8806024203093,6.18606597237959,0.0334704006655258,203124.Tery_4725,,0.000574,,40.4,"COG1662@1|root,COG1662@2|Bacteria,1G6G6@1117|Cyanobacteria",1117|Cyanobacteria,L,PFAM IS1 transposase,-,-,-,-,,-,Significant
25.7925244840444,6.18769968095742,0.0004815808351895,203124.Tery_3470,,2.35e-56,,195.0,"COG2373@1|root,COG2911@1|root,COG2931@1|root,COG5625@1|root,COG2373@2|Bacteria,COG2911@2|Bacteria,COG2931@2|Bacteria,COG5625@2|Bacteria,1G0DX@1117|Cyanobacteria,1H8AY@1150|Oscillatoriales",1117|Cyanobacteria,Q,COG2931 RTX toxins and related Ca2 -binding,-,-,-,-,,-,Significant
9.91047673400924,6.1903170273527,0.0279307948979668,203124.Tery_0657,,1.17e-15,,75.9,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
9.94614884955005,6.19564699772782,0.0458697959818385,203124.Tery_1283,6.22e-72,2.7e-67,59.7,205.0,"COG3335@1|root,COG3335@2|Bacteria,1G06Q@1117|Cyanobacteria,1HA2E@1150|Oscillatoriales",1117|Cyanobacteria,L,DDE superfamily endonuclease,-,-,-,ko:K07494,isftu1 transposase,-,Significant
177.686278114754,6.19602625158139,2.00418495123705e-10,203124.Tery_2266,4.269999999999999e-282,1.18e-293,,833.0,"COG0457@1|root,COG4421@1|root,COG0457@2|Bacteria,COG4421@2|Bacteria,1G20P@1117|Cyanobacteria,1H8AZ@1150|Oscillatoriales",1117|Cyanobacteria,L,Tetratricopeptide repeat,-,-,-,-,,-,Significant
46.3118319202772,6.19944509357198,0.0001639856914932,1077974.GOEFS_028_00520,,2.35e-07,,53.9,"COG0376@1|root,COG0376@2|Bacteria,2GJFP@201174|Actinobacteria,4GAGI@85026|Gordoniaceae",201174|Actinobacteria,P,Bifunctional enzyme with both catalase and broad- spectrum peroxidase activity,katG,-,1.11.1.21,ko:K03782,,"ko00360,ko00380,ko00940,ko00983,ko01100,ko01110,map00360,map00380,map00940,map00983,map01100,map01110",Significant
10.005169189721,6.20414668671958,0.0328236348725496,203124.Tery_1773,,1.59e-11,,65.9,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
10.0132803745244,6.2051674231098,0.026412910791863,203124.Tery_0657,,7.14e-09,,57.0,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
10.0346579395938,6.20836563506457,0.0300342835733859,203124.Tery_1974,,6.75e-06,,48.1,"COG2931@1|root,COG2931@2|Bacteria,1GQZ6@1117|Cyanobacteria,1H9P5@1150|Oscillatoriales",1117|Cyanobacteria,Q,Bacterial pre-peptidase C-terminal domain,-,-,-,-,,-,Significant
10.0784840803633,6.21467730362554,0.031814621437681,203124.Tery_2553,,7.47e-07,,50.4,"COG1595@1|root,COG1595@2|Bacteria,1G6KU@1117|Cyanobacteria,1HBV5@1150|Oscillatoriales",1117|Cyanobacteria,K,Belongs to the sigma-70 factor family. ECF subfamily,-,-,-,ko:K03088,,-,Significant
71.3442014100109,6.21477928358254,1.50023937187176e-07,203124.Tery_4555,,9.29e-26,,102.0,"COG5659@1|root,COG5659@2|Bacteria",2|Bacteria,L,transposition,-,-,-,-,,-,Significant
10.0859526587883,6.21572409389911,0.0297118622309668,203124.Tery_3964,,1.4e-06,,50.1,"COG0823@1|root,COG1520@1|root,COG0823@2|Bacteria,COG1520@2|Bacteria,1G08F@1117|Cyanobacteria,1H8J6@1150|Oscillatoriales",1117|Cyanobacteria,Q,Domain of unknown function (DUF4347),-,-,-,-,,-,Significant
88.4080562629381,6.21844951161321,2.16080591623372e-07,203124.Tery_3305,,2.48e-119,53.5,358.0,"COG1403@1|root,COG3344@1|root,COG1403@2|Bacteria,COG3344@2|Bacteria,1G065@1117|Cyanobacteria,1H9JB@1150|Oscillatoriales",1117|Cyanobacteria,L,reverse transcriptase,-,-,2.7.7.49,ko:K00986,RNA-directed DNA polymerase [EC:2.7.7.49],-,Significant
10.1297359591326,6.22200327921766,0.032296092502071,203124.Tery_1906,,9.49e-12,,64.3,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,,"ko02024,map02024",Significant
60.01979203134,6.2224533827153,2.41954060294051e-06,203124.Tery_0964,,1.48e-56,,175.0,"COG0286@1|root,COG0286@2|Bacteria,1G36A@1117|Cyanobacteria,1HAAN@1150|Oscillatoriales",1117|Cyanobacteria,V,N-6 DNA Methylase,-,-,-,-,,-,Significant
17.0049021199785,6.22608654201454,0.0015712228868016,203124.Tery_3964,,2.81e-16,,77.4,"COG0823@1|root,COG1520@1|root,COG0823@2|Bacteria,COG1520@2|Bacteria,1G08F@1117|Cyanobacteria,1H8J6@1150|Oscillatoriales",1117|Cyanobacteria,Q,Domain of unknown function (DUF4347),-,-,-,-,,-,Significant
10.1884564163269,6.2303304349827,0.0302700185610379,203124.Tery_4625,,0.000133,,43.9,"COG1672@1|root,COG2319@1|root,COG4249@1|root,COG1672@2|Bacteria,COG2319@2|Bacteria,COG4249@2|Bacteria,1FZVW@1117|Cyanobacteria,1H7FN@1150|Oscillatoriales",1117|Cyanobacteria,KLT,"WD domain, G-beta repeat",-,-,2.7.11.1,ko:K12132,,-,Significant
70.8718041076437,6.23169836400729,8.69977079081189e-07,313624.NSP_46990,,1.4e-17,,80.5,"COG3385@1|root,COG3385@2|Bacteria,1GFK1@1117|Cyanobacteria,1HQAW@1161|Nostocales",1117|Cyanobacteria,L,transposase activity,-,-,-,-,,-,Significant
10.2108193111766,6.23342912974082,0.0259871650334247,203124.Tery_1051,,1.21e-81,,246.0,"2DBR1@1|root,2ZAHV@2|Bacteria,1G2D5@1117|Cyanobacteria,1H9S8@1150|Oscillatoriales",1117|Cyanobacteria,S,PFAM Transposase DDE domain,-,-,-,-,,-,Significant
355.820561930433,6.23592619936119,2.42668480444391e-22,203124.Tery_2418,2.24e-78,0.0,335.7,970.0,"COG0286@1|root,COG0286@2|Bacteria,1G132@1117|Cyanobacteria,1H7XK@1150|Oscillatoriales",1117|Cyanobacteria,L,Type I restriction-modification system methyltransferase subunit,-,-,2.1.1.72,ko:K03427,type I restriction enzyme M protein [EC:2.1.1.72],-,Significant
10.2333964081525,6.23649527203446,0.0244263493549942,203124.Tery_4497,,2.57e-33,44.7,127.0,"COG3391@1|root,COG3391@2|Bacteria,1G0EB@1117|Cyanobacteria,1H803@1150|Oscillatoriales",1117|Cyanobacteria,G,PFAM Na-Ca exchanger integrin-beta4 peptidase-like FG-GAP,-,-,-,ko:K20276,solute carrier family 8 (sodium/calcium exchanger),"ko02024,map02024",Significant
10.2403509014747,6.23755387980993,0.0246422971371728,203124.Tery_0122,,1.44e-10,,60.8,"COG0438@1|root,COG0457@1|root,COG4421@1|root,COG0438@2|Bacteria,COG0457@2|Bacteria,COG4421@2|Bacteria,1G2V7@1117|Cyanobacteria,1H9R5@1150|Oscillatoriales",1117|Cyanobacteria,G,TPR repeat Sel1-like repeat Tetratricopeptide TPR_3 Tetratricopeptide TPR_2,-,-,-,-,,-,Significant
642.469866350704,6.23871522325538,0.0197354155481874,203124.Tery_2320,1.44e-76,6.57e-60,,184.0,"COG1662@1|root,COG1662@2|Bacteria,1G6G6@1117|Cyanobacteria,1HDQK@1150|Oscillatoriales",1117|Cyanobacteria,L,PFAM IS1 transposase,-,-,-,-,,-,Significant
